"Commit","RefactoringType","Before","After","BeforeLOC","AfterLOC"
"1ce140d1055a7bb93503b7919cc073a5073cc170","MOVE","{function_declaration clonePrivateProcMount() at vendor/github.com/cyphar/filepath-securejoin/procfs_linux.go:131}","{function_declaration clonePrivateProcMount() at vendor/github.com/cyphar/filepath-securejoin/pathrs-lite/internal/procfs/procfs_linux.go:130}","21","18"
"1ce140d1055a7bb93503b7919cc073a5073cc170","MOVE","{method_declaration Close() at vendor/github.com/cyphar/filepath-securejoin/lookup_linux.go:36}","{method_declaration Close() at vendor/github.com/cyphar/filepath-securejoin/pathrs-lite/internal/gopathrs/lookup_linux.go:47}","3","3"
"1ce140d1055a7bb93503b7919cc073a5073cc170","MOVE_RENAME","{function_declaration wrapBaseError(baseErr, extraErr error) at vendor/github.com/cyphar/filepath-securejoin/gocompat_errors_go120.go:16}","{function_declaration WrapBaseError(baseErr, extraErr error) at vendor/github.com/cyphar/filepath-securejoin/pathrs-lite/internal/gocompat/gocompat_errors_go120.go:17}","3","3"
"1ce140d1055a7bb93503b7919cc073a5073cc170","MOVE","{function_declaration MkdirAllHandle(root *os.File, unsafePath string, mode os.FileMode) at vendor/github.com/cyphar/filepath-securejoin/mkdir_linux.go:69}","{function_declaration MkdirAllHandle(root *os.File, unsafePath string, mode os.FileMode) at vendor/github.com/cyphar/filepath-securejoin/pathrs-lite/internal/gopathrs/mkdir_linux.go:80}","133","133"
"1ce140d1055a7bb93503b7919cc073a5073cc170","MOVE_RENAME","{function_declaration slices_IndexFunc(s S, f func(E) bool) at vendor/github.com/cyphar/filepath-securejoin/gocompat_generics_unsupported.go:28}","{function_declaration slicesIndexFunc(s S, f func(E) bool) at vendor/github.com/cyphar/filepath-securejoin/pathrs-lite/internal/gocompat/gocompat_generics_unsupported.go:32}","8","8"
"1ce140d1055a7bb93503b7919cc073a5073cc170","RENAME","{function_declaration min(a, b uint) at vendor/github.com/opencontainers/selinux/go-selinux/selinux_linux.go:650}","{function_declaration minInt(a, b int) at vendor/github.com/opencontainers/selinux/go-selinux/selinux_linux.go:744}","6","6"
"1ce140d1055a7bb93503b7919cc073a5073cc170","MOVE_RENAME","{function_declaration sync_OnceValues(f func() (T1, T2)) at vendor/github.com/cyphar/filepath-securejoin/gocompat_generics_unsupported.go:98}","{function_declaration SyncOnceValues(f func() (T1, T2)) at vendor/github.com/cyphar/filepath-securejoin/pathrs-lite/internal/gocompat/gocompat_generics_unsupported.go:110}","27","30"
"1ce140d1055a7bb93503b7919cc073a5073cc170","MOVE","{function_declaration MkdirAll(root, unsafePath string, mode os.FileMode) at vendor/github.com/cyphar/filepath-securejoin/mkdir_linux.go:223}","{function_declaration MkdirAll(root, unsafePath string, mode os.FileMode) at vendor/github.com/cyphar/filepath-securejoin/pathrs-lite/mkdir.go:42}","14","14"
"1ce140d1055a7bb93503b7919cc073a5073cc170","MOVE_RENAME","{function_declaration wrapBaseError(baseErr, extraErr error) at vendor/github.com/cyphar/filepath-securejoin/gocompat_errors_unsupported.go:33}","{function_declaration WrapBaseError(baseErr, extraErr error) at vendor/github.com/cyphar/filepath-securejoin/pathrs-lite/internal/gocompat/gocompat_errors_unsupported.go:35}","6","6"
"1ce140d1055a7bb93503b7919cc073a5073cc170","MOVE_RENAME","{function_declaration fsmount(ctx *os.File, flags, mountAttrs int) at vendor/github.com/cyphar/filepath-securejoin/procfs_linux.go:87}","{function_declaration Fsmount(ctx Fd, flags, mountAttrs int) at vendor/github.com/cyphar/filepath-securejoin/pathrs-lite/internal/fd/mount_linux.go:33}","9","9"
"1ce140d1055a7bb93503b7919cc073a5073cc170","MOVE","{method_declaration IsEmpty() at vendor/github.com/cyphar/filepath-securejoin/lookup_linux.go:42}","{method_declaration IsEmpty() at vendor/github.com/cyphar/filepath-securejoin/pathrs-lite/internal/gopathrs/lookup_linux.go:53}","3","3"
"1ce140d1055a7bb93503b7919cc073a5073cc170","EXTRACT_MOVE","{function_declaration OpenInRoot(root, unsafePath string) at vendor/github.com/cyphar/filepath-securejoin/open_linux.go:43}","{function_declaration OpenatInRoot(root *os.File, unsafePath string) at vendor/github.com/cyphar/filepath-securejoin/pathrs-lite/open_purego.go:23}","8","3"
"1ce140d1055a7bb93503b7919cc073a5073cc170","MOVE","{method_declaration String() at vendor/github.com/cyphar/filepath-securejoin/lookup_linux.go:32}","{method_declaration String() at vendor/github.com/cyphar/filepath-securejoin/pathrs-lite/internal/gopathrs/lookup_linux.go:43}","3","3"
"1ce140d1055a7bb93503b7919cc073a5073cc170","MOVE","{method_declaration Close() at vendor/github.com/cyphar/filepath-securejoin/lookup_linux.go:46}","{method_declaration Close() at vendor/github.com/cyphar/filepath-securejoin/pathrs-lite/internal/gopathrs/lookup_linux.go:57}","9","9"
"1ce140d1055a7bb93503b7919cc073a5073cc170","MOVE_RENAME","{function_declaration slices_Contains(slice S, val E) at vendor/github.com/cyphar/filepath-securejoin/gocompat_generics_go121.go:18}","{function_declaration SlicesContains(slice S, val E) at vendor/github.com/cyphar/filepath-securejoin/pathrs-lite/internal/gocompat/gocompat_generics_go121.go:23}","3","3"
"1ce140d1055a7bb93503b7919cc073a5073cc170","MOVE","{function_declaration newPrivateProcMount() at vendor/github.com/cyphar/filepath-securejoin/procfs_linux.go:97}","{function_declaration newPrivateProcMount(subset bool) at vendor/github.com/cyphar/filepath-securejoin/pathrs-lite/internal/procfs/procfs_linux.go:99}","17","30"
"1ce140d1055a7bb93503b7919cc073a5073cc170","MOVE","{function_declaration toUnixMode(mode os.FileMode) at vendor/github.com/cyphar/filepath-securejoin/mkdir_linux.go:29}","{function_declaration toUnixMode(mode os.FileMode) at vendor/github.com/cyphar/filepath-securejoin/pathrs-lite/internal/gopathrs/mkdir_linux.go:38}","21","21"
"1ce140d1055a7bb93503b7919cc073a5073cc170","MOVE_RENAME","{function_declaration slices_Clone(slice S) at vendor/github.com/cyphar/filepath-securejoin/gocompat_generics_go121.go:22}","{function_declaration SlicesClone(slice S) at vendor/github.com/cyphar/filepath-securejoin/pathrs-lite/internal/gocompat/gocompat_generics_go121.go:28}","3","3"
"1ce140d1055a7bb93503b7919cc073a5073cc170","MOVE","{function_declaration unsafeHostProcRoot() at vendor/github.com/cyphar/filepath-securejoin/procfs_linux.go:167}","{function_declaration unsafeHostProcRoot() at vendor/github.com/cyphar/filepath-securejoin/pathrs-lite/internal/procfs/procfs_linux.go:163}","15","12"
"1ce140d1055a7bb93503b7919cc073a5073cc170","MOVE","{function_declaration completeLookupInRoot(root *os.File, unsafePath string) at vendor/github.com/cyphar/filepath-securejoin/lookup_linux.go:166}","{function_declaration completeLookupInRoot(root fd.Fd, unsafePath string) at vendor/github.com/cyphar/filepath-securejoin/pathrs-lite/internal/gopathrs/lookup_linux.go:177}","10","10"
"1ce140d1055a7bb93503b7919cc073a5073cc170","MOVE_RENAME","{function_declaration sync_OnceValue(f func() T) at vendor/github.com/cyphar/filepath-securejoin/gocompat_generics_go121.go:26}","{function_declaration SyncOnceValue(f func() T) at vendor/github.com/cyphar/filepath-securejoin/pathrs-lite/internal/gocompat/gocompat_generics_go121.go:33}","3","3"
"f33a6e5a92594a84193129635e0a9e5ac5824d69"
"ea83385231f1f35d12c8a7d62c3e0626cf3df336"
"b6e83d29fc65a45424f72a347ab99e6a86fa1f80"
"4b20e5c3fe37533984fbf60bc1acfa01380a2bb0"
"71ddb98ae4dabacae8887f29fb9a3d919f60f5a2"
"5ac2ffcc1e3f6ab1b4c53697a0214f0634f9a5de"
"0e883083bf9c85cb35fd1dc1888294bccfcd4caa"
"10b73f8ef9fa92d5494ebc1999b52e0053876661"
"21920bb37e99ef6f3778c87224d8218327d8df4b"
"0f88a9a17e48b14b2101d59c2ead538b7b943c25"
"8920eb91077a9ecc03e66319e5515c201a2ea632"
"66248c262c3e9c98f8f4f99ec55046268970761a"
"1733d8fc8c8916e426b19a3bf22fe1f763606471","CHANGE_SIGNATURE","{function_declaration MakePodWithResizableContainers(ns, name, timeStamp string, tcInfo []ResizableContainerInfo) at test/e2e/common/node/framework/podresize/resize.go:80}","{function_declaration MakePodWithResizableContainers(ns, name, timeStamp string, tcInfo []ResizableContainerInfo, podResources *v1.ResourceRequirements) at test/e2e/common/node/framework/podresize/resize.go:80}","22","27"
"1733d8fc8c8916e426b19a3bf22fe1f763606471","CHANGE_SIGNATURE","{function_declaration createAndVerifyPod(ctx context.Context, f *framework.Framework, podClient *e2epod.PodClient, originalContainers []podresize.ResizableContainerInfo) at test/e2e/common/node/pod_resize.go:848}","{function_declaration createAndVerifyPod(ctx context.Context, f *framework.Framework, podClient *e2epod.PodClient, originalContainers []podresize.ResizableContainerInfo, podResources *v1.ResourceRequirements, mountPodCgroup bool) at test/e2e/common/node/pod_resize.go:890}","14","24"
"1733d8fc8c8916e426b19a3bf22fe1f763606471","CHANGE_SIGNATURE","{function_declaration getExpectedMemLimitString(rr *v1.ResourceRequirements, podOnCgroupv2 bool) at test/e2e/common/node/framework/cgroups/cgroups.go:210}","{function_declaration getExpectedMemLimitString(memLimit *resource.Quantity, podOnCgroupv2 bool) at test/e2e/common/node/framework/cgroups/cgroups.go:210}","8","8"
"1733d8fc8c8916e426b19a3bf22fe1f763606471","CHANGE_SIGNATURE","{function_declaration getExpectedCPUShares(rr *v1.ResourceRequirements, podOnCgroupv2 bool) at test/e2e/common/node/framework/cgroups/cgroups_linux.go:27}","{function_declaration getExpectedCPUShares(cpuRequest, cpuLimit *resource.Quantity, podOnCgroupv2 bool) at test/e2e/common/node/framework/cgroups/cgroups_linux.go:27}","24","22"
"1733d8fc8c8916e426b19a3bf22fe1f763606471","CHANGE_SIGNATURE","{function_declaration getExpectedCPUShares(rr *v1.ResourceRequirements, podOnCgroupv2 bool) at test/e2e/common/node/framework/cgroups/cgroups_unsupported.go:23}","{function_declaration getExpectedCPUShares(cpuRequest, cpuLimit *resource.Quantity, podOnCgroupv2 bool) at test/e2e/common/node/framework/cgroups/cgroups_unsupported.go:23}","4","4"
"1733d8fc8c8916e426b19a3bf22fe1f763606471","CHANGE_SIGNATURE","{function_declaration VerifyPodResources(gotPod *v1.Pod, wantInfo []ResizableContainerInfo) at test/e2e/common/node/framework/podresize/resize.go:157}","{function_declaration VerifyPodResources(gotPod *v1.Pod, wantInfo []ResizableContainerInfo, wantPodResources *v1.ResourceRequirements) at test/e2e/common/node/framework/podresize/resize.go:162}","18","20"
"1733d8fc8c8916e426b19a3bf22fe1f763606471","CHANGE_SIGNATURE","{function_declaration doPatchAndRollback(ctx context.Context, f *framework.Framework, originalContainers, expectedContainers []podresize.ResizableContainerInfo, doRollback bool) at test/e2e/common/node/pod_resize.go:816}","{function_declaration doPatchAndRollback(ctx context.Context, f *framework.Framework, originalContainers, expectedContainers []podresize.ResizableContainerInfo, originalPodResources, expectedPodResources *v1.ResourceRequirements, doRollback bool, mountPodCgroup bool) at test/e2e/common/node/pod_resize.go:828}","18","18"
"1733d8fc8c8916e426b19a3bf22fe1f763606471","CHANGE_SIGNATURE","{function_declaration MakeResizePatch(originalContainers, desiredContainers []ResizableContainerInfo) at test/e2e/common/node/framework/podresize/resize.go:356}","{function_declaration MakeResizePatch(originalContainers, desiredContainers []ResizableContainerInfo, originPodResources, desiredPodResources *v1.ResourceRequirements) at test/e2e/common/node/framework/podresize/resize.go:421}","12","12"
"edc3b77cf8a22cf819c5cd54265366f5e2570f3a"
"11ff4efcdebfd65f72c99aec8c60a1a8cface35c","EXTRACT","{method_declaration IsPodResizeInProgress(allocatedPod *v1.Pod, podStatus *kubecontainer.PodStatus) at pkg/kubelet/kuberuntime/kuberuntime_manager.go:1971}","{method_declaration isContainerResourceResizeInProgress(allocatedPod *v1.Pod, podStatus *kubecontainer.PodStatus) at pkg/kubelet/kuberuntime/kuberuntime_manager.go:2103}","22","22"
"7645eb70e92aab318aa20c5f3f8c344bf945f7ac","INLINE","{function_declaration determineContainerReqs(pod *v1.Pod, container *v1.Container, cs *v1.ContainerStatus) at staging/src/k8s.io/component-helpers/resource/helpers.go:253}","{function_declaration AggregateContainerRequests(pod *v1.Pod, opts PodResourcesOptions) at staging/src/k8s.io/component-helpers/resource/helpers.go:191}","6","89"
"84776abaff4ed2487515f0ebd94e290e7c66065f","EXTRACT","{function_declaration dropCPUMemoryResourcesFromContainer(container *core.Container, oldPodSpecContainer *core.Container) at pkg/apis/core/validation/validation.go:6355}","{function_declaration dropCPUMemoryUpdates(resourceList, oldResourceList core.ResourceList) at pkg/apis/core/validation/validation.go:6417}","25","20"
"b8777c32633ecfb214b02073369edadd23e8e9ec"
"efc3126b76833fb60ff92de47bfeaf4e15a108f6"
"69c1fd72aa0cbf7de8c443164585a279bf0e3bfc"
"6d3013425695862ef8923415cb2540fcab5680f2"
"d26b44540e332528365e3812386b0a5bcdc3ba48"
"805eb885e3e91e50d8af8e5b9485775eaa3a6d40"
"0b47a378611e4aaf3cab9ce87a6f52dcf92d132e","RENAME","{method_declaration getContainersToRemove(ctx context.Context, containers []v1.Container, podStatus *kubecontainer.PodStatus) at pkg/kubelet/kuberuntime/kuberuntime_manager.go:1237}","{method_declaration getContainersToReset(containers []v1.Container, podStatus *kubecontainer.PodStatus) at pkg/kubelet/kuberuntime/kuberuntime_manager.go:1238}","26","28"
"2f55207dffd20173c3dd42ab3ad642d49e95429b"
"094b1bf01882c363023dc73c863846687f1e0244"
"2c81b6e8adc3a6dbb5d282a90c4960f7d54d0737"
"bb822259984241fe5d84d59ef9ac31406dfd727e"
"99ceb20173826b77a0c2276628929c93376b5f34","RENAME","{function_declaration copyTestData(t *testing.T, dstDir string, testdataDir string, src []string) at pkg/kubelet/images/pullmanager/image_pull_manager_test.go:1490}","{function_declaration teeTestData(t *testing.T, dstDir string, testdataDir string, src []string) at pkg/kubelet/images/pullmanager/image_pull_manager_test.go:1490}","11","15"
"99ceb20173826b77a0c2276628929c93376b5f34","EXTRACT","{function_declaration createKubeletConfigSchemeEncoderDecoder() at pkg/kubelet/images/pullmanager/fs_pullrecords.go:313}","{function_declaration getKubeletConfigSerializerInfo() at pkg/kubelet/images/pullmanager/fs_pullrecords.go:362}","20","23"
"6fd9878056c0fd08905a27cddf30fb758c1f25d0"
"aceb89debc2632c5c9956c8b7ef591426a485447","CHANGE_SIGNATURE","{method_declaration matchNodeInclusionPolicies(pod *v1.Pod, node *v1.Node, require nodeaffinity.RequiredNodeAffinity) at pkg/scheduler/framework/plugins/podtopologyspread/common.go:42}","{method_declaration matchNodeInclusionPolicies(logger klog.Logger, pod *v1.Pod, node *v1.Node, require nodeaffinity.RequiredNodeAffinity, enableComparisonOperators bool) at pkg/scheduler/framework/plugins/podtopologyspread/common.go:43}","15","15"
"aceb89debc2632c5c9956c8b7ef591426a485447","CHANGE_SIGNATURE","{function_declaration readyForTests(node *v1.Node, nonblockingTaints string) at test/e2e/framework/node/wait.go:300}","{function_declaration readyForTests(logger klog.Logger, node *v1.Node, nonblockingTaints string) at test/e2e/framework/node/wait.go:304}","14","14"
"aceb89debc2632c5c9956c8b7ef591426a485447","CHANGE_SIGNATURE","{function_declaration toleratesTaintsWithNoScheduleNoExecuteEffects(taints []v1.Taint, tolerations []v1.Toleration) at test/e2e/framework/node/resource.go:419}","{function_declaration toleratesTaintsWithNoScheduleNoExecuteEffects(logger klog.Logger, taints []v1.Taint, tolerations []v1.Toleration) at test/e2e/framework/node/resource.go:422}","26","27"
"aceb89debc2632c5c9956c8b7ef591426a485447","CHANGE_SIGNATURE","{function_declaration ValidateTolerationsInPodAnnotations(annotations map[string]string, fldPath *field.Path) at pkg/apis/core/validation/validation.go:217}","{function_declaration ValidateTolerationsInPodAnnotations(annotations map[string]string, fldPath *field.Path, opts PodValidationOptions) at pkg/apis/core/validation/validation.go:219}","15","15"
"aceb89debc2632c5c9956c8b7ef591426a485447","CHANGE_SIGNATURE","{function_declaration TolerationsTolerateTaint(tolerations []v1.Toleration, taint *v1.Taint) at staging/src/k8s.io/component-helpers/scheduling/corev1/helpers.go:63}","{function_declaration TolerationsTolerateTaint(logger klog.Logger, tolerations []v1.Toleration, taint *v1.Taint, enableComparisonOperators bool) at staging/src/k8s.io/component-helpers/scheduling/corev1/helpers.go:64}","8","8"
"aceb89debc2632c5c9956c8b7ef591426a485447","CHANGE_SIGNATURE","{function_declaration isNodeUntainted(node *v1.Node) at test/e2e/framework/node/resource.go:389}","{function_declaration isNodeUntainted(logger klog.Logger, node *v1.Node) at test/e2e/framework/node/resource.go:392}","3","3"
"aceb89debc2632c5c9956c8b7ef591426a485447","CHANGE_SIGNATURE","{function_declaration IsNodeReady(node *v1.Node) at test/e2e/framework/node/resource.go:459}","{function_declaration IsNodeReady(logger klog.Logger, node *v1.Node) at test/e2e/framework/node/resource.go:464}","6","6"
"aceb89debc2632c5c9956c8b7ef591426a485447","CHANGE_SIGNATURE","{function_declaration ValidateTolerations(tolerations []core.Toleration, fldPath *field.Path) at pkg/apis/core/validation/validation.go:4344}","{function_declaration ValidateTolerations(tolerations []core.Toleration, fldPath *field.Path, opts PodValidationOptions) at pkg/apis/core/validation/validation.go:4346}","43","60"
